(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
(0, 2, 5, 6, 3, 8, 9, 1, 7, 10, 4, 12, 14, 13, 15, 11)
