6,88	112
115,62	76
10,139	126
57,126	176
204,88	63
91,74	155
131,176	34
209,227	188
186,23	38
250,45	110
84,28	253
162,18	10
0,119	48
34,163	1
122,202	81
77,215	38
40,74	147
31,247	229
243,177	103
109,19	97
114,66	238
6,28	172
184,212	99
2,117	153
111,24	197
60,15	213
251,143	102
29,121	74
224,250	57
73,107	249
162,32	229
205,166	212
208,58	11
221,77	55
3,116	72
72,3	14
239,53	211
34,105	220
224,51	198
93,218	12
49,128	124
68,109	86
165,13	128
25,176	44
167,89	3
62,149	90
223,70	219
183,131	102
157,76	111
231,143	84
0,127	34
205,69	212
244,36	19
59,144	15
81,198	91
180,153	128
192,20	3
238,183	164
55,225	104
55,204	109
36,37	211
46,161	167
169,214	97
128,22	231
109,226	150
183,76	144
241,189	49
62,17	14
110,65	22
28,48	103
162,202	111
27,121	160
26,213	80
84,155	179
217,149	126
93,38	6
103,50	50
131,77	163
183,172	231
217,70	161
97,159	152
9,84	125
29,90	246
32,222	86
140,1	131
208,40	71
169,184	146
228,130	87
127,7	155
209,9	180
241,245	97
171,83	51
189,146	230
232,152	81
255,226	28
183,57	33
214,103	202
217,180	239
12,192	47
52,98	136
190,23	64
161,151	83
127,77	148
163,250	209
109,45	90
1,48	28
40,11	240
134,44	112
183,152	247
72,194	243
237,76	89
46,108	92
195,96	190
248,132	155
218,126	150
189,179	117
116,27	220
108,122	131
130,42	106
119,163	10
68,191	127
155,99	37
73,144	199
117,35	218
170,207	74
13,90	28
140,11	73
216,3	226
92,27	254
236,140	212
57,65	174
82,90	77
136,9	150
183,49	148
173,141	149
246,33	161
81,37	165
40,202	202
205,172	122
64,16	39
136,230	238
98,155	149
103,167	242
103,184	154
171,195	68
94,107	152
202,0	34
226,225	19
34,118	163
151,123	253
163,31	133
56,37	52
184,142	143
243,195	198
26,254	222
12,205	147
87,58	173
245,115	91
44,19	122
103,235	105
7,84	159
32,169	80
169,71	185
122,41	173
35,174	111
118,51	115
127,104	48
70,239	151
110,113	248
37,14	233
200,82	234
113,30	182
197,8	26
199,203	131
73,163	60
112,7	10
93,70	13
168,187	190
60,157	142
117,195	56
117,223	100
253,108	91
12,242	253
156,174	24
177,84	76
50,202	14
80,206	52
86,37	132
184,32	4
119,115	104
6,37	135
21,131	94
16,35	156
140,89	2
16,62	81
56,88	226
56,78	241
204,158	234
243,128	143
56,235	46
6,143	232
120,171	82
206,123	188
19,242	14
67,254	233
68,146	118
152,57	238
248,144	12
132,73	159
39,165	206
157,198	49
52,143	184
75,93	237
94,86	116
58,253	35
93,222	51
93,85	51
193,81	215
215,148	208
188,77	1
101,167	193
74,215	161
37,106	206
255,134	15
202,139	155
226,93	229
153,15	156
30,78	2
204,175	111
110,101	140
40,148	56
141,253	195
229,25	211
25,155	1
68,148	254
163,59	71
94,92	195
227,51	26
22,130	200
74,252	162
48,254	89
106,129	73
252,53	66
232,190	78
28,39	206
247,217	4
69,176	141
140,0	184
13,142	177
203,168	113
42,54	23
92,5	11
172,161	101
171,211	86
16,141	185
62,202	64
69,243	224
169,79	63
252,146	18
197,68	102
217,233	161
52,1	240
86,253	34
44,131	168
241,98	216
11,226	118
40,186	50
184,15	57
94,124	40
5,251	215
192,125	6
163,216	254
116,202	72
71,17	194
57,40	137
83,225	89
190,160	109
161,100	102
52,67	206
125,55	153
252,168	200
244,2	141
131,207	136
249,133	39
166,113	222
30,254	233
62,235	6
200,248	241
160,56	39
39,241	159
41,196	113
98,85	22
62,246	234
173,182	20
69,193	69
69,87	211
122,169	88
140,96	246
180,239	13
186,78	173
115,230	230
210,127	142
209,169	99
233,244	223
41,159	239
67,143	141
37,31	147
5,119	49
136,229	210
114,18	155
251,94	84
10,80	177
165,120	22
109,139	173
9,37	233
78,61	118
110,148	39
209,88	30
241,128	93
28,22	233
219,184	49
12,92	180
12,83	57
74,0	140
150,93	127
45,154	209
232,227	219
49,166	72
18,155	120
238,24	219
4,165	19
207,187	251
230,22	219
255,242	232
202,74	255
58,175	65
110,47	62
148,188	173
205,10	39
72,176	130
164,104	196
48,29	168
67,48	219
124,227	59
59,23	29
179,169	140
197,229	204
50,227	145
253,77	195
236,69	66
232,14	123
17,102	9
113,180	34
43,79	144
123,161	159
204,128	153
231,165	26
163,131	224
131,92	175
148,0	80
221,54	206
19,82	210
83,186	238
144,161	109
69,131	27
78,247	160
107,168	63
7,193	73
196,138	57
33,184	109
150,56	34
105,57	194
114,247	79
132,94	205
68,134	238
160,128	231
208,52	84
5,242	148
41,233	80
151,3	229
9,176	40
112,184	226
21,94	3
11,190	49
109,110	242
195,112	110
22,49	209
145,30	246
42,209	187
80,203	18
203,236	201
232,26	193
76,166	75
51,44	151
11,132	194
128,144	106
246,114	67
246,160	193
182,193	15
74,220	69
225,253	123
130,30	158
217,238	131
193,191	137
22,31	157
73,3	10
8,193	167
56,109	256
231,201	2
177,199	134
248,140	58
101,247	239
51,85	204
194,4	58
91,165	233
70,218	19
67,19	170
70,0	19
78,178	234
12,125	11
116,241	123
80,42	121
46,155	89
6,122	23
8,209	204
75,47	70
239,162	41
167,39	37
97,248	126
133,85	29
87,98	187
59,77	200
251,104	57
244,232	129
139,97	174
85,231	256
0,12	234
193,159	197
71,91	251
121,27	75
44,39	127
20,48	51
89,209	83
5,120	235
227,249	225
33,49	122
99,209	184
101,113	120
144,179	50
114,50	93
208,7	89
118,26	169
64,157	72
118,23	153
23,4	179
58,33	95
126,133	104
74,186	23
47,205	228
189,14	242
112,107	71
198,192	82
82,167	82
70,190	191
50,105	61
203,187	9
245,32	124
193,29	241
114,231	203
202,128	41
6,97	31
108,34	143
76,255	79
152,202	244
103,178	140
192,16	198
103,46	5
112,16	118
171,78	72
162,235	120
80,60	65
40,15	105
228,202	56
3,21	110
234,89	12
229,187	125
30,114	248
85,37	233
57,233	163
13,57	219
57,67	230
49,103	104
179,90	113
248,53	113
153,124	239
188,152	32
100,120	74
158,118	217
162,99	241
75,233	243
93,254	37
131,28	162
210,240	183
111,216	211
111,104	191
231,27	226
27,184	52
63,78	121
111,46	248
251,134	24
254,232	251
69,14	35
76,141	194
172,4	161
14,114	237
120,26	211
125,246	82
91,151	202
182,213	118
145,119	130
223,68	198
162,161	210
226,59	62
4,124	28
221,170	58
23,139	246
147,151	165
34,230	85
138,88	200
95,154	213
152,102	95
67,89	52
3,111	194
117,13	31
142,195	74
55,25	223
3,39	46
54,122	132
145,239	5
167,199	63
129,49	106
219,100	164
7,103	212
87,36	164
160,172	50
145,214	80
189,214	146
185,230	100
19,249	20
84,21	181
229,24	92
211,139	251
63,105	235
91,89	224
126,254	152
242,31	203
103,39	208
8,252	183
120,80	162
142,218	171
77,153	201
244,120	66
148,132	47
51,200	15
98,99	23
199,132	81
146,202	87
137,31	188
251,112	40
171,80	63
144,60	129
71,235	7
211,128	239
57,199	63
36,131	99
64,227	53
198,240	128
160,6	231
189,196	57
174,138	46
204,203	238
22,28	252
59,209	68
189,138	105
51,17	104
131,2	128
204,140	134
90,76	19
32,70	146
107,220	249
8,158	187
61,219	129
72,62	33
28,113	3
80,88	154
52,250	215
234,39	185
25,232	24
99,233	77
178,131	249
15,214	10
157,65	194
44,151	3
177,5	87
40,83	35
48,67	69
193,64	146
33,24	175
42,236	50
48,123	179
248,209	246
107,147	243
6,34	242
142,73	87
166,194	251
159,246	141
172,149	48
211,62	238
61,167	12
229,120	204
97,227	193
112,53	89
204,68	21
235,191	172
93,212	253
76,174	134
60,208	157
144,222	231
167,197	127
139,108	155
200,136	30
209,142	61
47,84	26
155,82	101
189,119	167
242,176	256
44,77	30
133,123	255
115,132	181
240,3	226
183,213	203
113,151	197
139,188	77
39,34	1
168,212	21
121,141	123
106,224	93
63,192	51
176,167	154
178,77	185
245,49	84
92,38	142
184,6	224
120,244	153
142,122	255
133,235	58
120,50	210
249,38	164
78,95	166
83,246	123
90,99	125
4,168	248
131,228	103
222,177	249
144,113	6
18,60	190
107,64	209
228,142	82
115,192	239
148,193	203
195,58	192
224,30	113
137,127	139
147,41	198
134,120	50
207,75	198
188,21	255
86,73	241
41,223	202
90,108	212
246,245	113
133,231	81
29,142	226
101,13	111
113,102	65
118,183	186
17,229	6
65,104	82
169,223	51
72,6	57
14,56	235
185,73	141
27,217	14
24,51	159
213,183	175
99,36	51
66,216	120
100,111	75
120,156	87
37,116	68
206,183	16
191,181	55
55,150	133
5,86	216
38,51	205
182,11	70
156,118	121
53,101	141
33,186	150
1,249	203
217,24	74
93,216	50
255,117	33
237,73	92
96,147	100
43,217	179
174,146	16
8,1	216
196,163	68
24,38	71
58,215	73
14,158	182
207,85	115
124,238	216
148,99	149
19,146	143
227,245	192
213,229	178
134,198	123
242,255	238
149,52	193
83,168	111
246,68	94
245,180	86
135,157	139
166,88	34
90,101	213
197,103	148
133,57	176
11,113	194
123,192	74
147,52	71
227,128	121
148,234	216
109,8	214
135,85	172
99,183	148
107,205	87
89,104	36
173,143	89
223,25	171
43,61	185
224,140	78
44,223	197
70,155	191
220,29	251
52,2	87
140,8	48
27,165	201
6,139	181
190,254	85
128,32	196
132,178	136
218,156	149
162,132	231
24,44	231
9,28	28
102,219	237
27,88	119
9,58	219
142,41	230
252,2	127
19,37	177
59,192	179
142,85	158
223,247	135
6,235	67
152,52	120
153,224	181
48,8	10
23,173	214
19,236	155
16,154	236
23,106	93
115,91	76
246,55	158
30,238	53
52,240	247
230,253	58
111,187	254
249,45	201
71,7	123
186,32	167
93,16	99
90,28	137
30,250	256
215,133	6
87,157	10
57,191	153
191,98	163
24,8	114
253,179	113
205,102	58
214,238	79
235,206	40
131,231	68
195,248	232
97,84	202
43,177	73
122,180	135
189,128	180
153,151	3
65,240	208
224,80	5
13,245	227
34,122	154
121,18	208
106,206	248
179,77	198
118,67	176
161,26	243
17,116	248
147,195	219
142,180	240
231,241	47
218,94	41
250,103	37
210,70	222
244,15	201
233,83	159
83,231	200
67,168	94
68,108	143
200,231	20
37,156	232
230,119	135
200,166	81
244,209	206
80,215	194
167,190	115
159,168	143
201,135	110
9,62	177
154,206	73
201,238	55
43,16	129
134,101	36
72,105	74
19,226	158
234,187	144
236,58	81
125,94	116
57,72	174
182,32	193
249,242	74
237,189	9
34,80	3
45,28	109
210,143	187
133,240	60
231,168	199
62,141	236
159,10	100
246,22	29
7,194	207
220,76	162
213,127	163
197,227	104
246,231	108
73,34	48
108,250	53
197,127	125
185,87	177
128,46	185
140,41	184
205,123	20
20,169	81
148,208	248
31,65	188
152,78	181
155,142	240
141,31	26
77,183	21
31,197	238
219,209	217
124,27	141
126,74	180
253,188	24
243,137	121
3,11	237
141,80	196
32,27	107
109,128	33
36,24	46
77,69	8
177,18	68
98,226	253
78,42	10
64,144	115
68,152	181
205,41	78
152,8	68
32,76	47
72,238	145
153,158	100
7,243	152
157,40	99
21,5	137
183,240	37
92,233	153
185,57	194
252,8	32
214,170	117
182,188	56
121,225	244
78,56	116
10,223	67
105,51	136
41,85	200
3,70	130
246,151	103
214,26	9
193,252	70
234,44	196
28,34	144
194,233	164
152,62	236
123,177	78
241,19	49
58,39	179
206,44	48
68,91	4
115,90	177
131,186	114
228,180	251
119,195	137
123,191	232
5,153	9
103,182	53
105,236	114
104,224	139
201,7	76
188,29	139
133,252	211
78,210	146
224,253	126
169,144	74
191,167	133
225,227	191
247,157	169
191,70	253
231,47	176
209,117	158
89,57	76
50,149	209
228,138	101
37,231	195
57,107	7
211,0	114
38,30	95
212,192	73
59,115	136
71,126	36
75,189	24
164,29	134
67,212	181
35,15	228
14,71	93
18,129	50
25,174	117
63,121	47
87,179	10
250,188	101
147,197	96
179,66	30
99,193	9
64,222	224
61,50	153
70,137	13
16,9	4
151,192	72
154,25	163
165,181	112
243,251	23
92,55	79
4,33	126
255,169	79
228,65	186
215,94	209
84,106	181
225,46	1
203,84	238
179,37	50
210,207	171
82,156	44
169,93	170
186,26	247
95,93	39
251,233	79
134,212	119
161,224	19
27,207	57
161,231	65
170,65	107
208,237	219
188,200	123
15,193	15
241,21	171
152,185	199
191,38	232
241,92	50
58,30	69
142,240	185
131,238	187
221,208	17
120,119	192
73,250	176
41,32	123
93,207	96
106,194	64
106,113	122
252,208	177
171,217	33
73,131	167
254,34	226
14,117	231
83,192	144
77,65	206
35,158	104
81,239	115
136,86	231
186,97	246
203,3	222
190,255	250
135,91	153
42,68	112
178,13	67
196,10	68
44,166	202
28,160	139
157,93	227
244,14	66
210,151	17
189,27	190
212,8	175
233,228	92
111,246	46
21,225	100
216,124	184
254,238	194
146,181	56
224,138	14
178,40	197
101,207	157
71,127	223
154,11	61
200,186	84
167,253	250
61,53	174
23,152	77
59,61	246
1,239	228
1,38	236
241,18	133
96,36	256
101,1	181
53,86	185
52,7	43
70,66	21
62,18	13
110,71	240
202,114	198
28,149	100
58,32	162
54,29	166
194,254	129
137,47	169
240,51	136
232,157	36
17,115	188
205,72	112
39,168	152
39,78	131
97,4	76
22,68	186
79,224	160
189,70	49
81,254	184
126,196	213
236,253	44
51,84	115
7,38	38
71,240	121
69,219	147
180,107	30
246,81	131
89,3	39
78,82	69
36,81	145
235,67	241
251,22	190
210,169	83
123,137	246
93,204	117
209,49	94
227,93	62
102,125	185
223,21	143
128,134	19
3,31	240
70,92	121
252,25	49
86,154	218
103,140	162
10,68	231
252,253	165
96,9	165
128,150	67
164,185	125
30,172	22
79,50	6
132,203	157
107,169	160
161,28	150
30,149	47
214,55	252
37,176	168
238,197	171
109,192	38
77,126	225
5,40	188
1,97	24
32,120	72
197,62	231
229,112	236
24,230	237
56,43	256
235,163	245
196,123	143
159,193	209
240,149	199
68,75	165
130,156	223
90,83	142
27,177	94
127,91	243
218,144	210
211,176	221
188,226	74
252,225	40
159,204	58
5,150	114
231,98	144
155,108	9
58,8	31
74,171	75
215,234	178
201,234	59
99,11	92
130,251	52
79,162	233
200,193	249
30,184	120
132,177	158
52,74	163
62,48	249
249,89	198
201,19	161
62,1	231
154,131	43
190,86	196
77,240	55
6,32	228
82,15	42
157,234	53
56,55	6
108,53	143
87,170	28
60,104	106
69,199	244
136,233	24
226,46	135
245,178	20
20,210	200
15,174	152
253,28	184
46,101	156
191,13	96
100,85	180
140,209	16
227,178	148
117,239	19
33,255	243
96,115	150
200,87	104
113,83	161
17,35	112
246,82	217
39,136	173
219,41	159
84,92	120
128,137	114
96,148	38
90,175	199
114,9	35
44,62	227
29,234	51
191,160	85
95,55	120
83,26	33
176,10	11
185,127	175
76,225	6
95,172	170
58,96	18
128,220	63
99,4	39
32,193	35
93,4	188
127,166	76
194,23	27
120,220	38
157,66	235
151,82	209
115,162	128
153,105	17
140,180	151
78,187	170
115,200	94
212,247	103
70,15	174
86,126	140
9,13	58
255,252	137
9,5	199
216,83	193
12,221	1
195,42	83
116,46	203
9,196	27
182,120	36
56,234	118
158,180	239
62,10	97
98,188	59
14,218	10
117,61	238
47,38	250
137,51	215
252,137	83
88,25	139
138,67	220
250,92	167
105,113	210
246,172	70
187,75	181
89,61	205
88,53	142
104,29	93
249,200	91
217,40	130
153,28	164
141,63	5
147,252	113
61,205	232
45,204	12
166,191	233
124,66	90
12,128	46
249,74	173
49,143	227
21,167	98
19,203	234
174,49	164
10,145	249
58,196	42
32,54	178
247,49	208
190,135	154
143,222	84
252,85	252
228,203	161
50,58	25
10,63	111
169,19	55
150,75	33
117,233	105
196,214	37
220,61	42
44,5	67
225,244	26
252,13	162
189,82	139
236,211	106
119,200	148
107,234	70
221,136	226
181,205	60
124,13	146
207,105	143
119,33	160
164,74	168
79,14	224
177,23	64
235,239	123
4,23	53
141,104	88
121,242	214
119,37	11
123,247	141
103,245	25
181,128	43
55,96	170
114,90	72
66,251	10
165,46	107
95,245	136
197,96	253
143,144	142
9,234	55
182,124	12
171,16	134
237,80	136
46,3	24
85,156	114
231,212	146
144,54	64
37,161	25
160,47	57
112,131	7
119,167	63
247,134	26
76,220	228
26,69	68
249,54	14
204,245	190
76,211	214
128,31	80
193,213	15
250,159	226
61,179	227
22,230	33
162,250	7
151,242	43
87,63	111
159,127	115
19,49	136
102,84	90
142,13	106
59,191	58
235,228	129
4,158	209
236,111	143
175,132	74
93,104	34
83,219	96
215,244	20
67,53	77
244,37	66
83,156	53
67,1	181
194,84	222
57,44	112
192,45	187
203,220	141
198,104	253
129,33	233
13,218	179
161,222	187
96,240	37
141,51	209
193,65	182
171,70	181
159,112	183
104,177	230
141,126	227
63,0	227
185,240	136
195,251	193
153,70	135
31,182	124
125,185	172
144,165	77
18,68	16
182,24	160
248,83	132
224,237	134
243,184	52
148,103	182
101,185	5
1,95	118
18,76	92
39,72	8
90,222	74
211,198	109
110,57	86
188,198	156
48,101	92
106,85	127
183,154	58
181,167	84
178,155	64
234,21	67
30,15	156
10,244	73
10,184	66
158,145	201
95,149	244
5,194	99
232,86	128
89,192	220
11,165	74
56,69	60
243,49	184
17,50	121
25,138	37
53,116	33
85,184	127
141,175	8
179,195	198
218,63	85
183,93	235
245,45	42
60,29	156
115,229	208
195,131	93
179,123	105
197,108	177
235,24	39
171,193	129
110,147	6
1,71	52
229,94	123
254,155	59
45,80	160
125,183	248
26,249	180
242,158	79
83,120	22
10,248	62
248,21	256
240,194	78
221,8	164
192,120	52
138,96	252
194,218	192
55,69	234
6,64	214
126,182	33
157,42	238
20,59	30
229,249	107
61,189	2
222,122	125
170,112	92
83,241	124
221,34	195
134,126	63
180,35	150
114,243	23
228,67	126
186,112	121
146,161	146
218,101	124
69,57	25
57,201	176
231,114	108
41,164	6
154,34	100
0,63	179
118,192	81
200,156	91
161,179	118
58,254	233
57,10	121
255,170	215
252,254	72
109,42	219
195,10	100
59,181	52
36,128	146
226,147	4
215,227	89
158,138	126
174,110	229
84,186	215
72,142	28
199,120	54
194,63	9
220,4	17
19,134	238
227,44	196
151,28	61
64,186	178
201,244	207
33,180	200
218,170	80
147,226	147
220,96	92
197,163	43
227,191	67
228,47	173
69,188	70
206,246	162
235,32	119
2,95	58
13,217	73
114,191	234
237,75	33
67,165	12
105,15	143
167,202	138
130,229	3
74,71	194
46,201	7
16,222	34
255,99	111
21,122	47
148,81	2
42,53	243
204,247	126
73,125	7
46,220	15
182,56	175
7,189	140
193,244	203
41,216	23
105,127	130
89,38	246
83,134	246
196,117	187
209,7	97
23,164	23
229,185	104
15,113	236
138,181	145
155,150	127
176,12	18
231,40	204
162,11	121
228,117	117
210,85	226
49,218	196
72,40	172
108,63	175
26,93	240
85,62	230
187,5	49
73,36	80
15,185	234
253,71	132
114,238	20
135,110	34
65,235	189
15,54	17
135,62	50
196,182	20
212,185	132
232,224	54
105,94	65
12,68	245
73,204	181
217,64	56
194,255	29
246,198	114
142,139	137
230,63	137
165,150	90
254,52	77
72,57	171
189,194	171
251,24	5
37,2	223
95,77	36
76,47	248
188,199	136
207,203	17
133,135	214
158,23	92
241,187	174
19,157	126
86,144	3
247,37	166
122,176	219
40,80	86
190,72	200
32,93	199
29,141	81
128,116	62
98,37	60
9,217	109
156,133	204
171,230	214
152,74	48
194,184	121
61,13	184
30,167	3
125,17	56
81,211	141
147,26	36
221,28	72
127,94	24
30,229	168
11,22	195
2,105	235
180,32	115
237,148	11
86,157	181
89,153	123
101,170	188
25,189	78
24,116	152
132,218	86
92,18	256
192,210	203
205,178	40
145,103	86
37,24	138
7,12	178
15,194	55
98,183	220
247,56	40
240,199	223
50,28	164
110,87	109
176,135	139
151,34	161
56,233	93
129,88	159
216,188	75
30,153	242
128,61	58
95,141	86
115,99	167
213,210	240
116,55	45
195,13	174
67,80	47
48,69	233
200,128	65
117,236	247
124,40	213
114,167	18
39,148	47
237,121	48
238,63	18
250,12	163
240,137	34
93,15	125
155,56	232
247,96	143
54,82	181
164,1	18
92,57	214
22,3	95
83,21	223
136,236	74
140,228	233
101,64	235
173,206	34
53,62	8
241,146	3
108,237	88
199,36	246
246,6	82
237,209	105
137,99	81
114,49	254
41,230	33
146,140	161
136,212	154
61,168	214
174,242	234
46,147	187
111,65	174
180,238	194
116,198	192
117,39	136
51,56	191
92,39	70
32,225	217
177,150	139
249,57	128
138,3	63
70,243	206
14,146	32
92,101	189
80,252	53
134,147	144
160,10	235
38,78	241
169,206	223
228,33	174
181,71	125
77,0	38
232,55	246
104,248	197
