52,44
90,122
81,30
110,70
24,127
95,112
92,46
37,104
90,63
19,127
52,29
116,37
33,116
90,119
98,78
51,121
120,124
29,31
20,55
79,7
73,50
27,100
45,87
121,27
78,93
109,116
105,95
47,18
33,66
36,26
22,118
12,24
58,120
96,28
16,46
22,9
90,89
53,5
30,41
54,115
64,61
71,25
125,51
30,39
90,75
90,72
88,13
116,26
68,59
111,126
1,87
102,121
116,72
22,63
57,92
114,30
124,45
108,39
66,127
73,86
31,100
98,116
77,3
84,119
123,23
120,36
103,59
47,100
85,67
101,47
118,29
97,93
66,119
91,27
65,8
57,7
45,117
37,113
38,42
99,94
39,8
97,83
57,70
16,80
103,17
115,26
113,118
118,61
69,2
0,82
42,40
75,126
63,98
116,59
78,91
119,77
124,74
2,103
63,19
50,113
12,37
75,114
98,88
91,18
90,43
109,124
0,79
126,6
97,106
53,20
101,21
78,57
95,38
88,32
99,53
32,43
88,89
109,89
77,51
17,46
112,77
125,4
21,5
64,91
80,20
51,114
34,58
36,63
24,6
126,61
61,115
97,88
100,92
76,99
28,98
109,37
40,15
55,20
47,58
54,96
53,42
31,51
74,126
44,56
1,75
38,90
36,8
67,78
38,39
51,83
89,5
118,56
97,4
112,31
21,62
76,115
55,49
32,40
69,67
122,54
11,95
30,29
29,22
111,5
16,124
64,71
105,79
104,47
86,90
20,1
28,25
98,57
43,23
75,51
31,91
88,65
24,78
47,113
40,1
39,16
116,89
39,56
94,45
93,101
52,5
8,14
0,12
115,14
123,102
64,81
117,118
89,103
70,127
5,80
58,119
3,7
51,124
105,54
68,72
44,66
32,20
61,35
3,30
10,115
73,9
47,121
25,47
57,40
101,3
86,73
95,62
105,125
51,43
37,2
61,9
91,50
16,76
59,121
83,119
32,87
78,4
68,74
26,116
53,117
88,58
40,13
125,66
107,118
109,49
27,41
76,111
23,89
16,99
52,86
91,125
51,49
9,122
112,33
4,99
91,37
96,87
44,107
36,11
83,113
101,15
46,106
26,83
127,99
43,105
29,38
75,12
106,95
8,98
4,125
32,126
23,41
84,32
6,98
83,100
54,35
95,20
109,102
26,23
8,104
93,49
74,45
45,40
116,68
106,38
22,76
74,95
36,55
6,115
76,78
83,22
7,117
20,110
111,49
78,60
80,103
92,63
1,103
100,86
117,40
9,100
13,85
98,120
